BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6303,6,,B2,N/A STAFFORD AVENUE,,10312,2,0,2,6300,4045,2023,1,B2,0,19/03/2024
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6303,61,,B2,457 SINCLAIR AVENUE,,10312,2,0,2,4200,2237,2022,1,B2,1185000,11/07/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6321,1,,B2,N/A ALVINE AVENUE,,10312,2,0,2,4000,2430,2022,1,B2,1201535,01/12/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6321,115,,B2,N/A ALVINE AVENUE,,10312,2,0,2,4000,2430,2022,1,B2,1201535,04/01/2024
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6321,130,,B2,N/A ALVINE AVENUE,,10312,2,0,2,4233,2416,2022,1,B2,1395003,24/01/2024
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6321,135,,B2,N/A ALVINE AVENUE,,10312,2,0,2,4564,2486,2022,1,B2,1303360,20/12/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6350,7,,B2,106 BENNETT PLACE,,10312,2,0,2,8000,4208,1985,1,B2,0,01/10/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6357,51,,B2,46 BENNETT PLACE,,10312,2,0,2,6000,2822,1985,1,B2,0,23/10/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6359,46,,B2,32 PEARE PLACE,,10312,2,0,2,4000,2200,1990,1,B2,959000,17/10/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6397,1,,B2,6 OCEANVIEW AVENUE,,10312,2,0,2,4000,2550,1987,1,B2,975000,30/10/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6402,3,,B2,4867 HYLAN BLVD.,,10312,2,0,2,4400,2276,2014,1,B2,1035000,15/05/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6455,39,,B2,451 PHILIP AVENUE,,10312,2,0,2,6547,3878,1996,1,B2,1265000,28/11/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6469,90,,B3,70 POILLON AVENUE,,10312,2,0,2,15000,4420,1970,1,B3,0,25/07/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6517,68,,B2,187 ARBUTUS AVE,,10312,2,0,2,17580,6800,1995,1,B2,2075000,07/08/2023
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6517,70,,B2,N/A ARBUTUS AVENUE,,10309,2,0,2,5480,3560,2021,1,B2,1400094,25/05/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6228,20,,V0,173 DETROIT AVENUE,,10312,0,0,0,4000,0,,1,V0,285000,11/01/2024
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6232,33,,V0,N/A RATHBUN AVENUE,,10312,0,0,0,7200,0,,1,V0,0,28/12/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6260,29,,V0,N/A EDGEGROVE AVENUE,,10312,0,0,0,4000,0,,1,V0,250000,06/06/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6266,66,,V0,301 RENSSELAER AVE,,10312,0,0,0,3920,0,,1,V0,449000,11/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6269,43,,V0,N/A JEFFERSON BOULEVARD,,10312,0,0,0,6000,0,,1,V0,0,29/02/2024
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1,6302,53,,B2,455 SHELDON AVENUE,,10312,2,0,2,8000,0,2023,1,V0,570000,22/06/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6352,20,,V0,N/A HOLDRIDGE AVENUE,,10312,0,0,0,4500,0,,1,V0,1200000,28/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6352,21,,V0,N/A WEINER STREET,,10312,0,0,0,4500,0,,1,V0,1200000,28/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6352,22,,V0,N/A HOLDRIDGE AVENUE,,10312,0,0,0,2000,0,,1,V0,1200000,28/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6352,23,,V0,N/A HOLDRIDGE AVENUE,,10312,0,0,0,3000,0,,1,V0,1200000,28/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6364,55,,V0,N/A LENZIE STREET,,10312,0,0,0,10250,0,,1,V0,500000,06/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6422,13,,V0,N/A SYCAMORE STREET,,10312,0,0,0,4000,0,,1,V0,65000,12/03/2024
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,41,,V0,N/A JOANNE COURT,,10309,0,0,0,14929,0,,1,V0,0,06/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,43,,V0,N/A JOANNE COURT,,10309,0,0,0,10021,0,,1,V0,0,06/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,66,,V0,N/A POUGHKEEPSIE COURT,,10309,0,0,0,10012,0,,1,V0,0,06/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,178,,V0,N/A POILLON AVENUE,,10312,0,0,0,6538,0,,1,V0,0,04/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,178,,V0,N/A POILLON AVENUE,,10312,0,0,0,6538,0,,1,V0,0,30/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,179,,V0,N/A POILLON AVENUE,,10312,0,0,0,6174,0,,1,V0,0,13/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,180,,V0,N/A POILLON AVENUE,,10312,0,0,0,6186,0,,1,V0,0,30/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,183,,V0,361 POILLON AVENUE,,10312,0,0,0,14717,0,2023,1,V0,0,04/05/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,200,,V0,N/A HYLAN BOULEVARD,,10309,0,0,0,2630,0,,1,V0,0,04/10/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,210,,V0,N/A POILLON AVENUE,,10312,0,0,0,6539,0,,1,V0,0,30/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,220,,V0,N/A HYLAN BOULEVARD,,10312,0,0,0,11066,0,,1,V0,0,30/11/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,220,,V0,N/A HYLAN BOULEVARD,,10312,0,0,0,11066,0,,1,V0,0,18/01/2024
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6455,56,,V0,N/A PHILIP AVENUE,,10312,0,0,0,5400,0,,1,V0,554777,12/09/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6469,76,,V0,N/A POILLON AVENUE,,10312,0,0,0,6955,0,,1,V0,412000,16/05/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6469,77,,V0,N/A POILLON AVENUE,,10312,0,0,0,6846,0,,1,V0,412000,16/05/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6469,78,,V0,48 POILLON AVENUE,,10312,0,0,0,6846,0,,1,V0,412000,16/05/2023
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6523,24,,V0,117 ARBUTUS AVENUE,,10312,0,0,0,15300,0,,1,V0,0,31/08/2023
5,ANNADALE,06 TAX CLASS 1 - OTHER,1,6257,7,,G0,51 JEFFERSON BOULEVARD,,10312,0,0,0,3300,0,1950,1,G0,0,23/02/2024
5,ANNADALE,06 TAX CLASS 1 - OTHER,1,6368,3,,Z0,253 HOLDRIDGE AVENUE,,10312,0,0,0,4160,0,,1,Z0,0,01/03/2024
5,ANNADALE,06 TAX CLASS 1 - OTHER,1,6429,95,,Z0,5008B AMBOY ROAD,,10312,0,0,0,8855,0,2016,1,Z0,0,23/01/2024
5,ANNADALE,22 STORE BUILDINGS,4,6249,436,,K2,880 ANNADALE ROAD,,10312,0,2,2,9000,2000,1960,4,K2,0,19/05/2023
5,ANNADALE,22 STORE BUILDINGS,4,6257,6,,K1,40 JEFFERSON BOULEVARD,,10312,0,1,1,2200,1100,1939,4,K1,0,23/02/2024
5,ANNADALE,29 COMMERCIAL GARAGES,4,6257,5,,GW,40 JEFFERSON BOULEVARD,,10312,0,1,1,3300,300,1960,4,GW,0,23/02/2024
5,ANNADALE,31 COMMERCIAL VACANT LAND,4,6257,3,,V1,N/A JEFFERSON BOULEVARD,,10312,0,0,0,3300,0,,4,V1,0,23/02/2024
5,ANNADALE,36 OUTDOOR RECREATIONAL FACILITIES,4,6517,100,,Q9,96 SANTINA DRIVE,,10312,0,0,0,123114,0,,4,Q9,0,13/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5720,72,,A0,189 WOODROW ROAD,,10312,1,0,1,4400,1480,1945,1,A0,0,13/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,118,,A5,163 KENILWORTH AVENUE,,10312,1,0,1,3500,2086,2014,1,A5,0,12/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,129,,A5,52 CHATHAM STREET,,10312,1,0,1,2500,1504,2013,1,A5,0,05/03/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,10,,A5,12 WINSTON STREET,,10312,1,0,1,1400,1920,2000,1,A5,740000,15/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,24,,A5,55 CHATHAM STREET,,10312,1,0,1,2000,1120,1997,1,A5,615000,23/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,5,,S1,11 HINTON STREET,,10312,1,1,2,2200,1275,1986,1,S1,600000,21/07/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,44,,A5,30 BENSON STREET,,10312,1,0,1,2000,1275,1986,1,A5,0,31/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,11,,A5,30 KENILWORTH AVENUE,,10312,1,0,1,2772,1350,2002,1,A5,680000,29/01/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,88,,A5,186 KENILWORTH AVENUE,,10312,1,0,1,1366,1060,1998,1,A5,580000,11/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5733,98,,A5,22 ERIKA LOOP,,10312,1,0,1,1512,1880,2000,1,A5,682000,26/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,154,,A2,379 WOODROW ROAD,,10312,1,0,1,4320,1072,1965,1,A2,510000,18/01/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,312,,A5,161 PRESENTATION CIRCLE,,10312,1,0,1,1972,1552,2012,1,A5,0,09/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,313,,A5,159 PRESENTATION CIRCLE,,10312,1,0,1,1972,1552,2012,1,A5,715000,07/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,365,,A5,217 PRESENTATION CIRCLE,,10312,1,0,1,2317,1552,2012,1,A5,645000,27/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,385,,A5,58 PRESENTATION CIRCLE,,10312,1,0,1,2343,1552,2011,1,A5,735000,27/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,420,,A5,93 PRESENTATION CIRCLE,,10312,1,0,1,1973,1552,2011,1,A5,700000,14/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,5,,A5,57 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,0,05/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,26,,A5,111 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,430000,03/01/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,47,,A5,371 ASPEN KNOLLS WAY,,10312,1,0,1,500,1354,1996,1,A5,320000,01/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,49,,A5,365 ASPEN KNOLLS WAY,,10312,1,0,1,353,929,1996,1,A5,335000,30/01/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,58,,A5,343 ASPEN KNOLLS WAY,,10312,1,0,1,500,1354,1996,1,A5,430000,23/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,75,,A5,153 ASPEN KNOLLS WAY,,10312,1,0,1,500,1354,2000,1,A5,425000,15/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,111,,A5,189 ASPEN KNOLLS WAY,,10312,1,0,1,500,1354,2000,1,A5,420000,07/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,127,,A5,141 ASPEN KNOLLS WAY,,10312,1,0,1,560,1510,2001,1,A5,520000,06/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,147,,A5,89 ASPEN KNOLLS WAY,,10312,1,0,1,500,1354,2001,1,A5,472000,28/11/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,180,,A5,66 BIANCA COURT,,10312,1,0,1,560,1510,2004,1,A5,465000,30/01/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,11,,A5,60 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,445000,16/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,20,,A5,84 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,0,31/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,26,,A5,102 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,460000,30/11/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,33,,A5,128 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,425000,30/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,57,,A5,174 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,0,24/07/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,66,,A5,192 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,0,16/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,69,,A5,200 ILYSSA WAY,,10312,1,0,1,353,929,1996,1,A5,330000,05/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,72,,A5,208 ILYSSA WAY,,10312,1,0,1,560,1510,1996,1,A5,0,15/02/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,80,,A5,230 ILYSSA WAY,,10312,1,0,1,560,1553,1996,1,A5,338292,20/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,80,,A5,230 ILYSSA WAY,,10312,1,0,1,560,1553,1996,1,A5,485000,02/04/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,114,,A5,328 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,408000,14/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,166,,A5,476 ILYSSA WAY,,10312,1,0,1,353,929,1996,1,A5,320000,11/07/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,197,,A5,574 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,437500,24/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,228,,A5,652 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,0,19/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,237,,A5,662 ILYSSA WAY,,10312,1,0,1,560,1553,1996,1,A5,520000,09/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,256,,A5,722 ILYSSA WAY,,10312,1,0,1,560,1510,1996,1,A5,0,21/11/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,21,,A5,332 ASPEN KNOLLS WAY,,10312,1,0,1,500,1354,2000,1,A5,470000,13/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,22,,A5,334 ASPEN KNOLLS WAY,,10312,1,0,1,353,929,2000,1,A5,280000,18/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,28,,A5,348 ASPEN KNOLLS WAY,,10312,1,0,1,560,1510,1999,1,A5,500000,26/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,8,,A5,723 ILYSSA WAY,,10312,1,0,1,560,1553,1996,1,A5,478000,19/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,65,,A5,583 ILYSSA WAY,,10312,1,0,1,353,929,1996,1,A5,335000,24/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,110,,A5,163 EMILY LANE,,10312,1,0,1,500,1354,1996,1,A5,430000,12/01/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,124,,A5,81 EMILY LANE,,10312,1,0,1,500,1354,1996,1,A5,465000,12/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,161,,A5,229 JAMIE LANE,,10312,1,0,1,500,1354,1999,1,A5,510000,01/02/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,202,,A5,107 JAMIE LANE,,10312,1,0,1,500,1354,1996,1,A5,516000,22/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,272,,A5,78 AMANDA COURT,,10312,1,0,1,353,929,2002,1,A5,365000,14/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,294,,A5,22 AMANDA COURT,,10312,1,0,1,500,1300,2003,1,A5,0,12/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,2,,A5,252 EMILY LANE,,10312,1,0,1,353,929,1996,1,A5,350000,29/03/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,10,,A5,515 ILYSSA WAY,,10312,1,0,1,560,1510,1996,1,A5,476000,12/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,28,,A5,475 ILYSSA WAY,,10312,1,0,1,353,929,1996,1,A5,328000,05/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,65,,A5,305 ILYSSA WAY,,10312,1,0,1,353,929,1996,1,A5,327000,06/11/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,66,,A5,303 ILYSSA WAY,,10312,1,0,1,353,929,1996,1,A5,330000,17/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,135,,A5,90 EMILY LANE,,10312,1,0,1,500,1354,1996,1,A5,480000,18/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,153,,A5,138 EMILY LANE,,10312,1,0,1,500,1354,1996,1,A5,430000,28/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,24,,A5,50 HALPIN AVENUE,,10312,1,0,1,1400,1690,1991,1,A5,519000,05/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,31,,A5,38 HALPIN AVENUE,,10312,1,0,1,1871,1090,1989,1,A5,590000,02/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,38,,A5,19 REGINA LANE,,10312,1,0,1,840,1690,1989,1,A5,605000,12/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,108,,A5,25 SUSANNA LANE,,10312,1,0,1,1118,1690,1990,1,A5,515000,17/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,110,,A5,39 SUSANNA LANE,,10312,1,0,1,874,1690,1990,1,A5,500000,15/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,46,,A5,15 HALPIN AVENUE,,10312,1,0,1,1120,1690,1993,1,A5,535000,28/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,51,,A5,25 HALPIN AVENUE,,10312,1,0,1,1400,1690,1993,1,A5,0,15/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,58,,A5,43 HALPIN AVENUE,,10312,1,0,1,1100,1690,1993,1,A5,485000,06/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,65,,A5,33 LINDA LANE,,10312,1,0,1,1100,1690,1993,1,A5,561350,18/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,166,,A5,26 LINDA LANE,,10312,1,0,1,1410,1690,1993,1,A5,562000,06/11/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,169,,A5,44 LINDA LANE,,10312,1,0,1,1020,1690,1993,1,A5,507000,06/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5774,59,,A3,49 LEGATE AVENUE,,10312,1,0,1,10000,7370,1975,1,A3,10,02/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5775,7,,A2,397 ARDEN,,10312,1,0,1,7040,1200,1960,1,A2,750000,16/02/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5777,31,,A1,131 CORRELL AVENUE,,10309,1,0,1,4880,2279,1985,1,A1,799000,06/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6011,1,,A1,651 WOODROW ROAD,,10312,1,0,1,5000,1296,1935,1,A1,0,17/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6011,42,,A1,70 ALMOND STREET,,10312,1,0,1,10000,5184,2004,1,A1,0,18/01/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6014,42,,A5,139 VESPA AVENUE,,10312,1,0,1,2542,1902,1987,1,A5,685000,20/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6015,44,,A5,12 BELFIELD AVENUE,,10312,1,0,1,2393,1600,1999,1,A5,720000,31/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6016,1,,A1,787 WOODROW ROAD,,10312,1,0,1,15331,3744,1992,1,A1,0,13/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6016,67,,A2,65 EVERTON AVENUE,,10312,1,0,1,4180,2119,1965,1,A2,0,13/12/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,12,,A5,47 HAMPTON GREEN,,10312,1,0,1,5470,1562,1973,1,A5,600000,22/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,36,,A5,109 HAMPTON GREEN,,10312,1,0,1,1760,1480,1973,1,A5,599900,24/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,43,,A5,125 HAMPTON GREEN,,10312,1,0,1,1840,1516,1973,1,A5,680000,27/10/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,51,,A5,141 HAMPTON GREEN,,10312,1,0,1,1440,1088,1973,1,A5,575000,15/11/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,59,,A5,167 HAMPTON GREEN,,10312,1,0,1,1440,1088,1973,1,A5,0,02/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,70,,A5,195 HAMPTON GREEN,,10312,1,0,1,1254,1868,1973,1,A5,0,15/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,84,,A5,40 PRINCETON LANE,,10312,1,0,1,6951,1496,1980,1,A5,0,29/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,111,,A5,257 HAMPTON GREEN,,10312,1,0,1,1905,1480,1973,1,A5,655000,08/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,126,,A5,291 HAMPTON GREEN,,10312,1,0,1,3145,1260,1973,1,A5,450000,17/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,128,,A5,301 HAMPTON GREEN,,10312,1,0,1,1870,1496,1973,1,A5,391736,17/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,141,,A5,333 HAMPTON GREEN,,10312,1,0,1,1722,1516,1973,1,A5,640000,21/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,180,,A5,30 BARCLAY CIRCLE,,10312,1,0,1,1870,1480,1975,1,A5,665000,11/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,190,,A5,96 HAMPTON GREEN,,10312,1,0,1,1328,1088,1975,1,A5,0,15/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,190,,A5,96 HAMPTON GREEN,,10312,1,0,1,1328,1088,1975,1,A5,453000,26/07/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,193,,A5,106 HAMPTON GREEN,,10312,1,0,1,1328,1088,1975,1,A5,0,28/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,265,,A5,27 BEEKMAN CIRCLE,,10312,1,0,1,1328,1088,1975,1,A5,0,29/03/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6019,3,,A5,23 FOREST GREEN,,10312,1,0,1,1280,1112,1975,1,A5,518800,28/09/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6019,50,,A5,125 FOREST GREEN,,10312,1,0,1,2970,2175,1975,1,A5,615000,14/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6019,128,,A5,20 BIRCH LANE,,10312,1,0,1,2607,1736,1970,1,A5,0,19/05/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6019,133,,A5,88 FOREST GREEN,,10312,1,0,1,3410,1736,1970,1,A5,695000,16/08/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,5,,A5,245 DOVER GREEN,,10312,1,0,1,5111,1736,1970,1,A5,577348,27/03/2024
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,18,,A5,273 DOVER GREEN,,10312,1,0,1,1800,1536,1970,1,A5,490000,22/06/2023
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,24,,A5,23 DOVER GREEN,,10312,1,0,1,1720,1480,1970,1,A5,442200,08/08/2023
